timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:46:38.914798,61.15,59.5,28.2,2400.033792,0.8438,0x0
2026-02-03T20:46:39.937666,60.05,64.0,28.2,2400.027136,0.8438,0x0
2026-02-03T20:46:40.960400,60.05,61.0,28.1,2400.03712,0.8438,0x0
2026-02-03T20:46:41.981014,60.05,60.0,28.1,2400.033792,0.8438,0x0
2026-02-03T20:46:43.000551,60.6,62.0,28.2,2400.02048,0.8438,0x0
2026-02-03T20:46:44.034018,61.7,60.5,28.1,2400.017408,0.8438,0x0
2026-02-03T20:46:45.057657,60.6,58.8,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:46.078208,61.15,59.1,28.0,2400.023808,0.8438,0x0
2026-02-03T20:46:47.096536,60.6,58.4,28.2,2400.033792,0.8438,0x0
2026-02-03T20:46:48.119532,59.5,69.4,28.0,2400.023808,0.8438,0x0
2026-02-03T20:46:49.142732,61.15,57.0,28.1,2400.023808,0.8438,0x0
2026-02-03T20:46:50.161943,61.15,58.9,27.9,2400.02048,0.8438,0x0
2026-02-03T20:46:51.182045,58.95,60.1,28.0,2400.023808,0.8438,0x0
2026-02-03T20:46:52.203825,60.05,60.0,28.0,2400.02048,0.8438,0x0
2026-02-03T20:46:53.229133,58.95,58.9,28.1,2400.02048,0.8438,0x0
2026-02-03T20:46:54.246866,61.7,60.8,28.1,2400.027136,0.8438,0x0
2026-02-03T20:46:55.266364,59.5,61.5,28.3,2400.027136,0.8438,0x0
2026-02-03T20:46:56.290590,59.5,60.3,27.9,2400.023808,0.8438,0x0
2026-02-03T20:46:57.311002,59.5,57.3,28.1,2400.02048,0.8438,0x0
2026-02-03T20:46:58.339244,60.05,59.0,27.9,2400.03712,0.8438,0x0
2026-02-03T20:46:59.360403,61.15,59.7,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:00.381075,61.15,60.3,28.3,2400.033792,0.8438,0x0
2026-02-03T20:47:01.404972,61.7,59.6,28.2,2400.033792,0.8438,0x0
2026-02-03T20:47:02.425885,59.5,58.4,28.1,2400.027136,0.8438,0x0
2026-02-03T20:47:03.447903,61.15,68.3,28.1,2400.033792,0.8438,0x0
2026-02-03T20:47:04.469210,60.05,57.6,28.0,2400.033792,0.8438,0x0
2026-02-03T20:47:05.495767,61.15,58.1,27.8,2400.02048,0.8438,0x0
2026-02-03T20:47:06.514461,60.05,60.0,27.7,2400.02048,0.8438,0x0
2026-02-03T20:47:07.535267,59.5,60.3,27.9,2400.03712,0.8438,0x0
2026-02-03T20:47:08.562377,59.5,64.2,27.9,2400.027136,0.8438,0x0
2026-02-03T20:47:09.582104,60.6,62.0,27.9,2400.02048,0.8438,0x0
2026-02-03T20:47:10.610570,58.95,58.9,28.2,2400.027136,0.8438,0x0
2026-02-03T20:47:11.647767,58.4,58.9,28.3,2400.030464,0.8438,0x0
2026-02-03T20:47:12.667677,58.95,60.6,28.5,2400.02048,0.8438,0x0
