timestamp,frame_count,fps
2026-02-03T22:51:17.039135,11160,7.603
2026-02-03T22:51:21.517105,11190,7.188
2026-02-03T22:51:25.684219,11220,7.623
2026-02-03T22:51:30.159414,11250,7.181
2026-02-03T22:51:34.548057,11280,7.16
2026-02-03T22:51:39.114880,11310,7.089
2026-02-03T22:51:43.603773,11340,7.269
2026-02-03T22:51:48.198573,11370,7.009
2026-02-03T22:51:52.601532,11400,7.294
2026-02-03T22:51:57.275797,11430,6.769
2026-02-03T22:52:01.734439,11460,7.055
2026-02-03T22:52:06.368333,11490,7.084
2026-02-03T22:52:10.613174,11520,7.498
2026-02-03T22:52:14.823548,11550,7.649
2026-02-03T22:52:19.205530,11580,7.233
2026-02-03T22:52:23.529646,11610,7.432
2026-02-03T22:52:27.961151,11640,7.403
2026-02-03T22:52:32.603351,11670,6.855
2026-02-03T22:52:36.766151,11700,7.628
2026-02-03T22:52:41.105836,11730,7.317
2026-02-03T22:52:45.373245,11760,7.341
2026-02-03T22:52:49.737699,11790,7.255
2026-02-03T22:52:54.112100,11820,7.185
2026-02-03T22:52:58.526071,11850,7.164
